"","X","date","t1m","t3m","t6m","t1y","t2y","t3y","t5y","t7y","t10y","t20y","t30y","ys","ym","yl","sls","sms","slm","curv","rec","B","D","F","H","U","U1","U2","U3","U4","u","h","f","d","b","ms"
"119",119,"1963-02",NA,NA,NA,3.01,NA,3.39,3.66,NA,3.92,"3.97",NA,3.01,3.525,3.945,0.935,0.515000000000001,0.42,0.0950000000000006,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"120",120,"1963-03",NA,NA,NA,3.03,NA,3.41,3.68,NA,3.93,"3.98",NA,3.03,3.545,3.955,0.925,0.515,0.41,0.105,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"121",121,"1963-04",NA,NA,NA,3.11,NA,3.5,3.74,NA,3.97,"4.03",NA,3.11,3.62,4,0.89,0.51,0.38,0.130000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"122",122,"1963-05",NA,NA,NA,3.12,NA,3.54,3.72,NA,3.93,"4.0199999999999996",NA,3.12,3.63,3.975,0.855,0.51,0.345,0.165,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"123",123,"1963-06",NA,NA,NA,3.2,NA,3.61,3.81,NA,3.99,"4.0199999999999996",NA,3.2,3.71,4.005,0.805,0.51,0.295,0.215,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"124",124,"1963-07",NA,NA,NA,3.48,NA,3.76,3.89,NA,4.02,"4.0599999999999996",NA,3.48,3.825,4.04,0.559999999999999,0.345,0.214999999999999,0.130000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"125",125,"1963-08",NA,NA,NA,3.53,NA,3.77,3.89,NA,4,"4.03",NA,3.53,3.83,4.015,0.485000000000001,0.3,0.185,0.115,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"126",126,"1963-09",NA,NA,NA,3.57,NA,3.82,3.96,NA,4.08,"4.09",NA,3.57,3.89,4.085,0.515,0.32,0.195,0.125,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"127",127,"1963-10",NA,NA,NA,3.64,NA,3.87,3.97,NA,4.11,"4.12",NA,3.64,3.92,4.115,0.475,0.28,0.195,0.0849999999999991,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"128",128,"1963-11",NA,NA,NA,3.74,NA,3.95,4.01,NA,4.12,"4.16",NA,3.74,3.98,4.14,0.4,0.24,0.160000000000001,0.0799999999999992,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"129",129,"1963-12",NA,NA,NA,3.81,NA,4.01,4.04,NA,4.13,"4.1900000000000004",NA,3.81,4.025,4.16,0.35,0.215,0.135,0.0800000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"130",130,"1964-01",NA,NA,NA,3.79,NA,4.04,4.07,NA,4.17,"4.1900000000000004",NA,3.79,4.055,4.18,0.39,0.265,0.125,0.14,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"131",131,"1964-02",NA,NA,NA,3.78,NA,4,4.03,NA,4.15,"4.17",NA,3.78,4.015,4.16,0.38,0.235000000000001,0.145,0.0900000000000016,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"132",132,"1964-03",NA,NA,NA,3.91,NA,4.12,4.14,NA,4.22,"4.22",NA,3.91,4.13,4.22,0.31,0.22,0.0899999999999999,0.130000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"133",133,"1964-04",NA,NA,NA,3.91,NA,4.15,4.15,NA,4.23,"4.24",NA,3.91,4.15,4.235,0.325,0.24,0.085,0.155000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"134",134,"1964-05",NA,NA,NA,3.84,NA,4.04,4.05,NA,4.2,"4.2",NA,3.84,4.045,4.2,0.36,0.205,0.155,0.0500000000000007,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"135",135,"1964-06",NA,NA,NA,3.83,NA,4.01,4.02,NA,4.17,"4.17",NA,3.83,4.015,4.17,0.34,0.185,0.155,0.0299999999999994,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"136",136,"1964-07",NA,NA,NA,3.72,NA,3.93,4.03,NA,4.19,"4.16",NA,3.72,3.98,4.175,0.455000000000001,0.26,0.195,0.0649999999999995,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"137",137,"1964-08",NA,NA,NA,3.74,NA,3.93,4.05,NA,4.19,"4.18",NA,3.74,3.99,4.185,0.445,0.25,0.195,0.0549999999999997,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"138",138,"1964-09",NA,NA,NA,3.84,NA,4.01,4.08,NA,4.2,"4.2",NA,3.84,4.045,4.2,0.36,0.205,0.155,0.0500000000000007,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"139",139,"1964-10",NA,NA,NA,3.86,NA,4.02,4.07,NA,4.19,"4.2",NA,3.86,4.045,4.195,0.335,0.185,0.15,0.0350000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"140",140,"1964-11",NA,NA,NA,3.91,NA,4.04,4.04,NA,4.15,"4.17",NA,3.91,4.04,4.16,0.25,0.13,0.12,0.00999999999999979,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"141",141,"1964-12",NA,NA,NA,4.02,NA,4.08,4.09,NA,4.18,"4.18",NA,4.02,4.085,4.18,0.16,0.0650000000000004,0.0949999999999998,-0.0299999999999994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"f"
"142",142,"1965-01",NA,NA,NA,3.94,NA,4.03,4.1,NA,4.19,"4.1900000000000004",NA,3.94,4.065,4.19,0.25,0.125,0.125000000000001,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"143",143,"1965-02",NA,NA,NA,4.03,NA,4.08,4.15,NA,4.21,"4.21",NA,4.03,4.115,4.21,0.18,0.085,0.0949999999999998,-0.00999999999999979,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"f"
"144",144,"1965-03",NA,NA,NA,4.06,NA,4.13,4.15,NA,4.21,"4.2",NA,4.06,4.14,4.205,0.145,0.080000000000001,0.0649999999999995,0.0150000000000006,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"f"
"145",145,"1965-04",NA,NA,NA,4.04,NA,4.12,4.15,NA,4.2,"4.2",NA,4.04,4.135,4.2,0.16,0.0949999999999998,0.0650000000000004,0.0299999999999994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"f"
"146",146,"1965-05",NA,NA,NA,4.03,NA,4.11,4.15,NA,4.21,"4.21",NA,4.03,4.13,4.21,0.18,0.100000000000001,0.0799999999999992,0.0200000000000014,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"f"
"147",147,"1965-06",NA,NA,NA,3.99,NA,4.08,4.15,NA,4.21,"4.21",NA,3.99,4.115,4.21,0.22,0.125,0.0949999999999998,0.0300000000000011,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"148",148,"1965-07",NA,NA,NA,3.98,NA,4.09,4.15,NA,4.2,"4.21",NA,3.98,4.12,4.205,0.225,0.14,0.085,0.0549999999999997,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"149",149,"1965-08",NA,NA,NA,4.07,NA,4.16,4.2,NA,4.25,"4.25",NA,4.07,4.18,4.25,0.18,0.109999999999999,0.0700000000000003,0.0399999999999991,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"150",150,"1965-09",NA,NA,NA,4.2,NA,4.24,4.25,NA,4.29,"4.3",NA,4.2,4.245,4.295,0.0949999999999998,0.0449999999999999,0.0499999999999998,-0.00500000000000078,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"f"
"151",151,"1965-10",NA,NA,NA,4.3,NA,4.33,4.34,NA,4.35,"4.32",NA,4.3,4.335,4.335,0.0350000000000001,0.0350000000000001,0,0.0350000000000001,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"f"
"152",152,"1965-11",NA,NA,NA,4.37,NA,4.45,4.46,NA,4.45,"4.4000000000000004",NA,4.37,4.455,4.425,0.0550000000000006,0.085,-0.0299999999999994,0.114999999999998,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"f"
"153",153,"1965-12",NA,NA,NA,4.72,NA,4.79,4.72,NA,4.62,"4.5",NA,4.72,4.755,4.56,-0.159999999999999,0.0350000000000001,-0.194999999999999,0.229999999999999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"154",154,"1966-01",NA,NA,NA,4.88,NA,4.9,4.86,NA,4.61,"4.5199999999999996",NA,4.88,4.88,4.565,-0.315,0,-0.315000000000001,0.315000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"d"
"155",155,"1966-02",NA,NA,NA,4.94,NA,5.02,4.98,NA,4.83,"4.71",NA,4.94,5,4.77,-0.170000000000001,0.0599999999999996,-0.23,0.289999999999999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"156",156,"1966-03",NA,NA,NA,4.97,NA,4.97,4.92,NA,4.87,"4.72",NA,4.97,4.945,4.795,-0.175,-0.0249999999999995,-0.15,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"157",157,"1966-04",NA,NA,NA,4.9,NA,4.89,4.83,NA,4.75,"4.6500000000000004",NA,4.9,4.86,4.7,-0.2,-0.0400000000000009,-0.159999999999999,0.119999999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"158",158,"1966-05",NA,NA,NA,4.93,NA,5,4.89,NA,4.78,"4.6900000000000004",NA,4.93,4.945,4.735,-0.194999999999999,0.0150000000000006,-0.21,0.225000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"159",159,"1966-06",NA,NA,NA,4.97,NA,5.05,4.97,NA,4.81,"4.7300000000000004",NA,4.97,5.01,4.77,-0.2,0.04,-0.24,0.280000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"160",160,"1966-07",NA,NA,NA,5.17,NA,5.26,5.17,NA,5.02,"4.84",NA,5.17,5.215,4.93,-0.24,0.0449999999999999,-0.285,0.33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"161",161,"1966-08",NA,NA,NA,5.54,NA,5.68,5.5,NA,5.22,"4.95",NA,5.54,5.59,5.085,-0.455,0.0499999999999998,-0.505,0.555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"162",162,"1966-09",NA,NA,NA,5.82,NA,5.79,5.5,NA,5.18,"4.9400000000000004",NA,5.82,5.645,5.06,-0.76,-0.175000000000001,-0.584999999999999,0.409999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"163",163,"1966-10",NA,NA,NA,5.58,NA,5.48,5.27,NA,5.01,"4.83",NA,5.58,5.375,4.92,-0.66,-0.205,-0.455,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"164",164,"1966-11",NA,NA,NA,5.54,NA,5.53,5.36,NA,5.16,"4.87",NA,5.54,5.445,5.015,-0.524999999999999,-0.0949999999999998,-0.43,0.335000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"165",165,"1966-12",NA,NA,NA,5.2,NA,5.19,5,NA,4.84,"4.76",NA,5.2,5.095,4.8,-0.4,-0.105,-0.295000000000001,0.190000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"166",166,"1967-01",NA,NA,NA,4.75,NA,4.75,4.7,NA,4.58,"4.51",NA,4.75,4.725,4.545,-0.205,-0.0250000000000004,-0.18,0.154999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"167",167,"1967-02",NA,NA,NA,4.71,NA,4.73,4.74,NA,4.63,"4.6100000000000003",NA,4.71,4.735,4.62,-0.0899999999999999,0.0250000000000004,-0.115,0.140000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"168",168,"1967-03",NA,NA,NA,4.35,NA,4.47,4.54,NA,4.54,"4.5599999999999996",NA,4.35,4.505,4.55,0.2,0.155,0.0449999999999999,0.110000000000001,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"169",169,"1967-04",NA,NA,NA,4.11,NA,4.38,4.51,NA,4.59,"4.6399999999999997",NA,4.11,4.445,4.615,0.505,0.335,0.17,0.164999999999999,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"170",170,"1967-05",NA,NA,NA,4.15,NA,4.61,4.75,NA,4.85,"4.9000000000000004",NA,4.15,4.68,4.875,0.725,0.529999999999999,0.195,0.334999999999999,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"171",171,"1967-06",NA,NA,NA,4.48,NA,4.89,5.01,NA,5.02,"4.99",NA,4.48,4.95,5.005,0.524999999999999,0.469999999999999,0.0550000000000006,0.414999999999999,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"172",172,"1967-07",NA,NA,NA,5.01,NA,5.06,5.23,NA,5.16,"5.01",NA,5.01,5.145,5.085,0.0750000000000002,0.135,-0.0599999999999996,0.195,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"173",173,"1967-08",NA,NA,NA,5.13,NA,5.23,5.31,NA,5.28,"5.12",NA,5.13,5.27,5.2,0.0700000000000003,0.14,-0.0699999999999994,0.209999999999999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"174",174,"1967-09",NA,NA,NA,5.24,NA,5.41,5.4,NA,5.3,"5.16",NA,5.24,5.405,5.23,-0.00999999999999979,0.165,-0.175,0.34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"175",175,"1967-10",NA,NA,NA,5.37,NA,5.52,5.57,NA,5.48,"5.36",NA,5.37,5.545,5.42,0.0499999999999998,0.175,-0.125,0.300000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"176",176,"1967-11",NA,NA,NA,5.61,NA,5.71,5.78,NA,5.75,"5.66",NA,5.61,5.745,5.705,0.0949999999999998,0.135,-0.04,0.174999999999999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"177",177,"1967-12",NA,NA,NA,5.71,NA,5.71,5.75,NA,5.7,"5.59",NA,5.71,5.73,5.645,-0.0650000000000004,0.0200000000000005,-0.0850000000000009,0.105,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"f"
"178",178,"1968-01",NA,NA,NA,5.43,NA,5.53,5.54,NA,5.53,"5.39",NA,5.43,5.535,5.46,0.0300000000000002,0.105,-0.0750000000000002,0.18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"179",179,"1968-02",NA,NA,NA,5.41,NA,5.61,5.59,NA,5.56,"5.38",NA,5.41,5.6,5.47,0.0599999999999996,0.19,-0.13,0.32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"180",180,"1968-03",NA,NA,NA,5.58,NA,5.8,5.76,NA,5.74,"5.59",NA,5.58,5.78,5.665,0.085,0.199999999999999,-0.114999999999999,0.314999999999998,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"181",181,"1968-04",NA,NA,NA,5.71,NA,5.75,5.69,NA,5.64,"5.46",NA,5.71,5.72,5.55,-0.16,0.0100000000000007,-0.170000000000001,0.180000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"182",182,"1968-05",NA,NA,NA,6.14,NA,6.11,6.04,NA,5.87,"5.55",NA,6.14,6.075,5.71,-0.43,-0.0649999999999995,-0.365,0.300000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"183",183,"1968-06",NA,NA,NA,5.98,NA,5.82,5.85,NA,5.72,"5.4",NA,5.98,5.835,5.56,-0.42,-0.145,-0.274999999999999,0.129999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"184",184,"1968-07",NA,NA,NA,5.65,NA,5.54,5.6,NA,5.5,"5.29",NA,5.65,5.57,5.395,-0.255000000000001,-0.0800000000000001,-0.175000000000001,0.0950000000000006,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"185",185,"1968-08",NA,NA,NA,5.43,NA,5.42,5.5,NA,5.42,"5.23",NA,5.43,5.46,5.325,-0.105,0.0300000000000002,-0.135,0.165000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"186",186,"1968-09",NA,NA,NA,5.45,NA,5.39,5.48,NA,5.46,"5.28",NA,5.45,5.435,5.37,-0.0800000000000001,-0.0149999999999997,-0.0650000000000004,0.0500000000000007,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"f"
"187",187,"1968-10",NA,NA,NA,5.57,NA,5.52,5.55,NA,5.58,"5.44",NA,5.57,5.535,5.51,-0.0600000000000005,-0.0350000000000001,-0.0250000000000004,-0.00999999999999979,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"f"
"188",188,"1968-11",NA,NA,NA,5.75,NA,5.57,5.66,NA,5.7,"5.56",NA,5.75,5.615,5.63,-0.12,-0.135,0.0149999999999997,-0.149999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"b"
"189",189,"1968-12",NA,NA,NA,6.19,NA,6.16,6.12,NA,6.03,"5.88",NA,6.19,6.14,5.955,-0.235,-0.0499999999999998,-0.185,0.135000000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"190",190,"1969-01",NA,NA,NA,6.34,NA,6.22,6.25,NA,6.04,"5.99",NA,6.34,6.235,6.015,-0.324999999999999,-0.105,-0.219999999999999,0.114999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"191",191,"1969-02",NA,NA,NA,6.41,NA,6.32,6.34,NA,6.19,"6.11",NA,6.41,6.33,6.15,-0.26,-0.0800000000000001,-0.18,0.0999999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"192",192,"1969-03",NA,NA,NA,6.34,NA,6.38,6.41,NA,6.3,"6.22",NA,6.34,6.395,6.26,-0.0800000000000001,0.0549999999999997,-0.135,0.19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"193",193,"1969-04",NA,NA,NA,6.26,NA,6.25,6.3,NA,6.17,"6.03",NA,6.26,6.275,6.1,-0.16,0.0150000000000006,-0.175000000000001,0.190000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"194",194,"1969-05",NA,NA,NA,6.42,NA,6.51,6.54,NA,6.32,"6.11",NA,6.42,6.525,6.215,-0.205,0.105,-0.31,0.415000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"195",195,"1969-06",NA,NA,NA,7.04,NA,6.83,6.75,NA,6.57,"6.28",NA,7.04,6.79,6.425,-0.614999999999999,-0.25,-0.364999999999999,0.115,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"196",196,"1969-07",NA,NA,NA,7.6,NA,7.31,7.01,6.8,6.72,"6.27",NA,7.6,7.04,6.495,-1.105,-0.56,-0.545,-0.0150000000000006,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"197",197,"1969-08",NA,NA,NA,7.54,NA,7.29,7.03,6.79,6.69,"6.22",NA,7.54,7.03666666666667,6.455,-1.085,-0.503333333333334,-0.581666666666666,0.0783333333333314,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"198",198,"1969-09",NA,NA,NA,7.82,NA,7.77,7.57,7.36,7.16,"6.55",NA,7.82,7.56666666666667,6.855,-0.965,-0.253333333333334,-0.711666666666666,0.458333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"199",199,"1969-10",NA,NA,NA,7.64,NA,7.57,7.51,7.24,7.1,"6.49",NA,7.64,7.44,6.795,-0.844999999999999,-0.199999999999998,-0.645,0.445000000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"200",200,"1969-11",NA,NA,NA,7.89,NA,7.65,7.53,7.17,7.14,"6.74",NA,7.89,7.45,6.94,-0.949999999999999,-0.439999999999999,-0.510000000000001,0.0700000000000021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"201",201,"1969-12",NA,NA,NA,8.17,NA,8.1,7.96,7.51,7.65,"6.91",NA,8.17,7.85666666666667,7.28,-0.89,-0.313333333333334,-0.576666666666665,0.263333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"202",202,"1970-01",NA,NA,NA,8.1,NA,8.24,8.17,7.73,7.79,"6.92",NA,8.1,8.04666666666667,7.355,-0.744999999999997,-0.053333333333331,-0.691666666666666,0.638333333333335,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"d"
"203",203,"1970-02",NA,NA,NA,7.59,NA,7.79,7.82,7.51,7.24,"6.67",NA,7.59,7.70666666666667,6.955,-0.635,0.116666666666666,-0.751666666666666,0.868333333333332,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"204",204,"1970-03",NA,NA,NA,6.97,NA,7.15,7.21,7.13,7.07,"6.72",NA,6.97,7.16333333333333,6.895,-0.0750000000000002,0.193333333333333,-0.268333333333334,0.461666666666668,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"205",205,"1970-04",NA,NA,NA,7.06,NA,7.39,7.5,7.45,7.39,"6.85",NA,7.06,7.44666666666667,7.12,0.0599999999999996,0.386666666666667,-0.326666666666667,0.713333333333333,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"206",206,"1970-05",NA,NA,NA,7.75,NA,7.94,7.97,7.93,7.91,"7.24",NA,7.75,7.94666666666667,7.575,-0.175,0.196666666666666,-0.371666666666666,0.568333333333333,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"207",207,"1970-06",NA,NA,NA,7.55,NA,7.84,7.85,7.84,7.84,"7.34",NA,7.55,7.84333333333333,7.59,0.04,0.293333333333333,-0.253333333333333,0.546666666666665,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"208",208,"1970-07",NA,NA,NA,7.1,NA,7.56,7.59,7.61,7.46,"6.92",NA,7.1,7.58666666666667,7.19,0.0899999999999999,0.486666666666666,-0.396666666666667,0.883333333333333,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"209",209,"1970-08",NA,NA,NA,6.98,NA,7.46,7.57,7.59,7.53,"7.07",NA,6.98,7.54,7.3,0.32,0.56,-0.239999999999999,0.799999999999999,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"210",210,"1970-09",NA,NA,NA,6.73,NA,7.11,7.29,7.4,7.39,"6.88",NA,6.73,7.26666666666667,7.135,0.404999999999999,0.536666666666666,-0.131666666666667,0.668333333333333,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"211",211,"1970-10",NA,NA,NA,6.43,NA,6.96,7.12,7.32,7.33,"6.88",NA,6.43,7.13333333333333,7.105,0.675000000000001,0.703333333333333,-0.0283333333333324,0.731666666666666,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"212",212,"1970-11",NA,NA,NA,5.51,NA,6.25,6.47,6.76,6.84,"6.58",NA,5.51,6.49333333333333,6.71,1.2,0.983333333333333,0.216666666666668,0.766666666666666,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"213",213,"1970-12",NA,NA,NA,5,NA,5.75,5.95,6.23,6.39,"6.28",NA,5,5.97666666666667,6.335,1.335,0.976666666666667,0.358333333333333,0.618333333333332,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"214",214,"1971-01",NA,NA,NA,4.57,NA,5.61,5.89,6.16,6.24,"6.18",NA,4.57,5.88666666666667,6.21,1.64,1.31666666666667,0.323333333333333,0.993333333333332,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"215",215,"1971-02",NA,NA,NA,3.89,NA,5.07,5.56,5.94,6.11,"6.14",NA,3.89,5.52333333333333,6.125,2.235,1.63333333333333,0.601666666666667,1.03166666666667,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"u"
"216",216,"1971-03",NA,NA,NA,3.69,NA,4.5,5,5.42,5.7,"5.94",NA,3.69,4.97333333333333,5.82,2.13,1.28333333333333,0.846666666666667,0.436666666666667,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"u"
"217",217,"1971-04",NA,NA,NA,4.3,NA,5.22,5.65,5.87,5.83,"6",NA,4.3,5.58,5.915,1.615,1.28,0.334999999999999,0.945000000000002,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"218",218,"1971-05",NA,NA,NA,5.04,NA,5.97,6.28,6.42,6.39,"6.32",NA,5.04,6.22333333333333,6.355,1.315,1.18333333333333,0.131666666666667,1.05166666666667,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"219",219,"1971-06",NA,NA,NA,5.64,NA,6.32,6.53,6.65,6.52,"6.38",NA,5.64,6.5,6.45,0.81,0.86,-0.0500000000000007,0.91,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"220",220,"1971-07",NA,NA,NA,6.04,NA,6.74,6.85,6.92,6.73,"6.38",NA,6.04,6.83666666666667,6.555,0.515,0.796666666666666,-0.281666666666666,1.07833333333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"221",221,"1971-08",NA,NA,NA,5.8,NA,6.35,6.55,6.67,6.58,"6.27",NA,5.8,6.52333333333333,6.425,0.625,0.723333333333334,-0.0983333333333336,0.821666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"h"
"222",222,"1971-09",NA,NA,NA,5.41,NA,5.89,6.14,6.2,6.14,"6.05",NA,5.41,6.07666666666667,6.095,0.685,0.666666666666667,0.0183333333333326,0.648333333333335,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"223",223,"1971-10",NA,NA,NA,4.91,NA,5.56,5.93,5.98,5.93,"5.92",NA,4.91,5.82333333333333,5.925,1.015,0.913333333333333,0.101666666666667,0.811666666666666,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"224",224,"1971-11",NA,NA,NA,4.67,NA,5.35,5.78,5.94,5.81,"5.86",NA,4.67,5.69,5.835,1.165,1.02,0.145,0.875000000000002,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"225",225,"1971-12",NA,NA,NA,4.6,NA,5.27,5.69,5.97,5.93,"6",NA,4.6,5.64333333333333,5.965,1.365,1.04333333333333,0.321666666666666,0.721666666666668,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"226",226,"1972-01",NA,NA,NA,4.28,NA,5.14,5.59,5.91,5.95,"6.01",NA,4.28,5.54666666666667,5.98,1.7,1.26666666666667,0.433333333333334,0.833333333333332,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"227",227,"1972-02",NA,NA,NA,4.27,NA,5.25,5.69,5.99,6.08,"6.06",NA,4.27,5.64333333333333,6.07,1.8,1.37333333333333,0.426666666666667,0.946666666666667,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"228",228,"1972-03",NA,NA,NA,4.67,NA,5.56,5.87,6.05,6.07,"6.06",NA,4.67,5.82666666666667,6.065,1.395,1.15666666666667,0.238333333333332,0.918333333333335,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"229",229,"1972-04",NA,NA,NA,4.96,NA,5.88,6.17,6.22,6.19,"6.16",NA,4.96,6.09,6.175,1.215,1.13,0.0850000000000009,1.045,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
